Keyword Searched,Title,Content,URL,Sentiment,Confidence
Gaza Isreal War,Netanyahu’s war choices fuel discord in Israel over captives’ fate in Gaza,"To prioritise the release of the captives in Gaza, or to continue fighting what critics are calling Prime Minister Benjamin Netanyahu’s “forever war” – that is the question increasingly dividing Israel.

Israel’s government, laser-focused on the idea of a total victory against Hamas in Gaza, appears to be opting for the latter.

And that is only increasing the criticism Netanyahu has received since October 2023, firstly for his government’s failure to stop the October 7 attack, and then for failing to end a now 19-month war, or provide a clear vision for what the “day after” in Gaza will look like.

Netanyahu’s decision in March to unilaterally end a ceasefire instead of continuing with an agreement that would have brought home the remaining captives has widened the cracks within Israeli society, as opponents realised that the likelihood of the captives leaving Gaza alive was becoming more remote.

In recent weeks, a wave of open letter writing from within military units has emerged protesting the government’s priorities.

The discontent has also gained traction with the public.Earlier this month, thousands of Israelis gatheredoutside the Ministry of Defence in Tel Aviv to protest against Netanyahu’s decision to call up a further 60,000 reservists as part of his escalation against the bombed out and besieged Palestinian enclave of Gaza, where his forces have already killed more than 52,000 Palestinians, many of them women and children.

In mid-April, current and former members of the air force, considered one of Israel’s elite units, also released a letter, claiming the war served the “political and personal interests” of Netanyahu, “and not security ones”.

Prompted by the air force, similar protests came from members of the navy, elite units within the military and Israel’s foreign security agency, Mossad.







Political and personal interests

Accusations that Netanyahu is manipulating the war for his own personal ends predate the breaking of the ceasefire.

In the minds of his critics, the longer the war continues, the longer Netanyahu feels he can defend himself against the numerous threats to his position and even his freedom.

In addition to facing trial on numerous counts ofcorruption dating back to 2019, he also faces calls to hold an inquiry into the government’s political failings before the October 7 attack.

Netanyahu also faces accusations that members of his office have allegedly been taking payment from Qatar – the Gulf state has previously dismissed the allegations as a “smear campaign” intended to hinder efforts to mediate an end to the conflict.

The continuation of the war allows Netanyahu to distract from those issues, while maintaining a coalition with far-right parties who have made it clear that any end to the war without total victory – which increasingly appears to include the ethnic cleansing of Gaza – would result in their departure from government, and Netanyahu’s likely fall.

And so there are questions about whether Netanyahu’s announcement of a further escalation in Gaza, including the occupation of territory and displacement of its population, will mark an end to the conflict, or simply bog Israel down in the kind of forever war that has so far been to Netanyahu’s benefit.

‘I don’t know if they’re capable of occupying the territory,” former US Special Forces commander, Colonel Seth Krummrich of international security firm Global Guardian told Al Jazeera, “Gaza is just going to soak up people, and that’s before you even think about guarding northern Israel, confronting Iran or guarding the Israeli street,” he said, warning of the potential shortfall in reservists.

“It’s also competing with a tide of growing [domestic] toxicity. When soldiers don’t return home, or don’t go, that’s going to tear at the fabric of Israeli society. It plays out at every dinner table.”







Staying at home

Israeli media reports suggest that part of that toxicity is playing out in the number of reservists simply not showing up for duty.

The majority of those refusing service are thought to be “grey refusers”. That is, reservists with no ideological objection to the mass killings in Gaza, but rather ones exhausted by repeated tours, away from their families and jobs to support a war with no clear end.

Official numbers of reservists refusing duty are unknown. However, in mid-March, the Israeli national broadcaster, Kan, ran a report disputing official numbers, which claimed that more than 80 percent of those called up for duty had attended, suggesting that the actual figure was closer to 60 percent.

“There has been a steady increase in refusal among reservists,” a spokesperson for the organisation New Profile, which supports people refusing enlistment, said. “However, we often see sharp spikes in response to specific shifts in Israeli government policy, such as the violation of the most recent ceasefire or public statements by officials indicating that the primary objective of the military campaign is no longer the return of hostages and ‘destruction of Hamas’, as initially claimed, but rather the occupation of Gaza, and its ethnic cleansing.”

Also unaddressed is growing public discontent over the ultra-religious Haredi community, whose eight-decade exemption frommilitary service was deemed illegalby the Supreme Court in June of last year.

Despite the shortfall in reservists reporting for duty and others having experienced repeated deployments, in April, the Supreme Court requested an explanation from Netanyahu – who relies upon Haredi support to maintain his coalition – as to why its ruling had not been fully implemented or enforced.







Throughout the war, Netanyahu’s escalations, while often resisted by the captives’ families and their allies, have been cheered on and encouraged by his allies among the far-right, many of whom claim a biblical right to the homes and land of Palestinians.

The apparent conflict between the welfare of the captives and the “total victory” promised by Netanyahu has run almost as long as the conflict itself, with each moment of division seemingly strengthening the prime minister’s position through the critical support of the ultranationalist elements of his cabinet.

Netanyahu’s position has led to conflict with politicians, including his own former Defence Minister Yoav Gallant. While Gallant wasn’t opposed to the war in principle – his active support for Netanyahu eventually led to him joining Netanyahu in facing an arrest warrant from the International Criminal Court for war crimes – his prioritisation of the captives put him at odds with the prime minister.

The divide over priorities has meant that civility between the government and the captives’ families has increasingly gone out the window, with Netanyahu generally avoiding meeting families with loved ones still captive in Gaza, and far-right politicians engaging in shouting matches with them during meetings in parliament.

Division within Israeli society was not new, Professor Yossi Mekelberg of Chatham House told Al Jazeera, “but wars and conflicts deepen them”.

“Now we have a situation where some people have served anywhere up to 400 days in the army [as reservists], while others are refusing to serve at all and exploiting their political power within the coalition to do so,” Mekelberg added.

“Elsewhere, there are ministers on the extreme right talking about ‘sacrificing’ the hostages for military gain,” something Mekelberg said many regarded as running counter to much of the founding principles of the country and the Jewish faith.

“There’s such toxicity in public discourse,” Mekelberg continued, “We see toxicity against anyone who criticises the war or the prime minister, division between the secular and the religious, and then even divisions within the religious movements.”





",https://www.aljazeera.com/news/2025/5/10/netanyahus-war-choices-fuel-discord-in-israel-over-captives-fate-in-gaza,NEGATIVE,0.99314945936203
Gaza Isreal War,No sense in Gaza ceasefire talks amid Israel’s ‘hunger war’: Hamas,"Hamas will no longer engage in ceasefire negotiations with Israel, seeing no point in doing so “as long as the hunger war and extermination war” continues on the Gaza Strip, according to the Palestinian group’s senior official.

Basem Naim told the AFP news agency on Tuesday that the international community must pressure the government of Israeli Prime Minister Benjamin Netanyahu to end the “crimes of hunger, thirst, and killings” in Gaza.

“There is no sense in engaging in talks or considering new ceasefire proposals as long as the hunger war and extermination war continue in the Gaza Strip,” he said.

Naim’s remarks came a day afterNetanyahu saidthe population of the enclave “will be moved” in an upcoming expanded military operation by Israeli forces that would reportedly entail “the conquest of the Gaza Strip and the holding of the territories”.

Nearly all of Gaza’s 2.3 million residents have been displaced multiple times since Israel began its war on the Palestinian enclave in October 2023.

The humanitarian situation in the Gaza Strip has grown increasingly dire since a total blockade was imposed by Israel on March 2, causing widespread food shortages as Israel carries out deadly attacks across the enclave.

Al Jazeera’s Hind Khoudary, reporting from Deir el-Balah in central Gaza, said Palestinians are “struggling to find food to feed their children” with some “forced to eat expired or rotten food”, while others cannot find any form of sustenance.

The Palestine Red Crescent Society (PRCS) said this week that food supplies in Gaza have now “completely run out” in both local markets and humanitarian distribution centres.

“The population is once again at extreme risk of famine,” the PRCS said in its latest situation update. “There is an inability to meet even the minimum daily needs of over a million displaced people.”

According to the PRCS, only “limited quantities of legumes” are currently being distributed to community kitchens, as all previously stocked aid has been depleted.

The International Committee of the Red Cross (ICRC) echoed these concerns, calling for the immediate entry of humanitarian aid and warning against its politicisation.

“The level of need among civilians in Gaza right now is overwhelming,” said ICRC spokesperson Christian Cardon.

“Under international humanitarian law, Israel has an obligation to use all means available to ensure that the basic needs of the civilian population under its control are met,” he added.

Awad, 39, who lives in a tent in the southern Gaza city of Khan Younis, told Al Jazeera on Monday that “Israel has not stopped the war, the killing, the bombing, the destruction, the siege and the starvation – every day – so how can they talk about expanding military operations?

“I call on the world to witness the famine that grows and spreads every day,” he said.

Aya al-Skafy, a resident of Gaza City, told Al Jazeera on Monday that her baby died because of malnutrition and medicine shortages last week.

“She was four months old and weighed 2.8kg [6.2lb]. Because of severe malnutrition, she suffered from blood acidity, liver and kidney failure, and many other complications. Her hair and nails also fell out due to malnutrition.”

According to leaked plans, Israel’s government reportedly wants to severely restrict the way food is distributed in Gaza and is proposing that United States companies take over distribution from the United Nations and other humanitarian agencies.

Under the plan, Palestinian families would be allowed to take one food parcel a week in designated hubs in southern Gaza, and Israel would permit 60 trucks to enter the Gaza Strip every day – just one-tenth of what’s needed, according to experts.

Aid groups in the UN have rejected this plan, saying it’s a pressure tactic to further reinforce control over life-saving supplies.





",https://www.aljazeera.com/news/2025/5/6/no-sense-in-gaza-ceasefire-talks-amid-israels-hunger-war-hamas,NEGATIVE,0.9986070990562439
Gaza Isreal War,Updates: Israel threatens to ‘expand’ Gaza war after surrounding Rafah,This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/12/live-dozens-of-israeli-attacks-kill-only-women-children-in-gaza-un,POSITIVE,0.7809630036354065
Gaza Isreal War,Updates: Israeli forces kill 32 people in ‘heavy waves’ of attacks on Gaza,This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/22/live-israel-kills-29-in-gaza-netanyahu-vows-powerful-response-to-houthis,POSITIVE,0.7809630036354065
Gaza Isreal War,How Israel’s war on Gaza is bleeding Egypt’s economy,"Already facing a deep crisis, Egypt’s economy appears poised to take a hit from Israel’s war on Gaza and the spiralling tensions in the Red Sea, analysts have said.

Currently on “life support”, Egypt’s deteriorating economy suffers from growing public debt now at more than 90 percent of its gross domestic product (GDP), capital flight and the currency’s fall against the US dollar.









Now, those challenges are being compounded by the war, as it edges closer and closer to Egypt’s border, with a large chunk of Gaza’s population pushed into Rafah, after four months of displacement as a result of Israel’s relentless attacks. Tourism and the Suez Canal are two of Egypt’s major sources of foreign exchange.

Egypt’s pyramids, museums, resorts and monuments attract visitors from all over the world and have long made tourism a major source of national income. In 2022, roughlythreemillion Egyptians worked in the tourism industry.

Before Israel’s war on Gaza erupted, Egypt’s tourism sector was already struggling to recover from COVID-19. But it appeared to be rebounding. The Gaza war and the Red Sea crisis could batter revenue prospects from this industry. According to S&P Global Ratings, Egypt’s tourism revenues are set to experience a 10-30 percent fall from last year, which could cost the country 4-11 percent of its foreign exchange reserves and shrink GDP.

“The conflict’s proximity to the Sinai peninsula has led to a sharp decline in tourism, which brought in…$13.63bn in revenue during the 2022-23 fiscal year,” Amr Salah Mohamed​, an adjunct lecturer at George Mason University, told Al Jazeera.

“Although the full extent of the damage to Egyptian tourism from the ongoing conflict is difficult to quantify so far, early indications, such as a 25 percent drop in early November bookings, suggest a substantial downturn that is likely to continue if the conflict persists,” he added.

Since November, Egypt has been grappling with the economic impact of Houthi missile and drone attacks against Israel-linked commercial vessels in the Red Sea, which has been the Houthis’ response to Israel’s war on Gaza.

A consequence of these strikes along the shortest trade route linking Asia to Europe through the Suez Canal has been many shipping companiesreroutingtheir vessels around the Cape of Good Hope.

In the 2022-23 fiscal year, the Suez Canal brought in $9.4bn of revenue for Egypt. In the first 11 days of this year, revenue from the Suez Canalplummetedby 40 percent compared with the same period in the previous year.

That damage has only increased since then. Egyptian authorities said revenue in January from the Suez Canal had fallen 50 percent since the start of the year, compared with the same period in 2023.

Since October 7, Egypt’s gas economy has also suffered greatly. Two days after the Hamas-led incursion into southern Israel, the Israeli defence establishmentorderedthe temporary halting of extractions from the Tamar gas field, located 25km (15 miles) from Israel’s southern coastal city of Ashdod.

Egypt is home to the Eastern Mediterranean’s only two gasliquefaction facilities. Israel exports its gas – including from Tamar – to Egypt, where it is turned into LNG and exported to other markets, in particular, Europe.

Because of the war, Egypt’s re-exports of gas fell by more than50percent in the fourth quarter of 2023 compared with that same period in 2022. This dynamic has highlighted Egypt’s economic dependence on Israel, which constitutes a huge vulnerability for Cairo at a time when tension is high in the region due to the Gaza war.

The fate of the 1.4 million Palestinians taking shelter in Rafah is also a source of unease in Egypt.

The government of President Abdel Fattah el-Sisi wants to prevent the influx of displaced Palestinians into the Sinai peninsula to escape Israel’s destruction across Gaza. There are already nine million refugees in Egypt, and Cairo has made clear it will not support any move that could amount to the permanent displacement of Palestinians from Gaza, which many experts fear is Israel’s game plan.

Security concerns over the presence of Palestinian fighters in Sinai, and the effects of their planned attacks against Israel on relations between Cairo and Tel Aviv, are a factor for Egypt. Economic challenges also help explain why Egypt views any forcible expulsion of Palestinians from Gaza into the Sinai as crossing a red line. Since Sudan’s conflict erupted 10 months ago, 450,000 Sudanese refugees have crossed Egypt’s southern border, which has already strained Egypt’s troubled economy.

Against this backdrop, Egypt has begunconstructing a walltwo miles west of the Egypt-Gaza border, potentially to forestall such a scenario. “There are those of us who fear that Israelis will destroy the existing Egyptian border fence so that they can push Gazans into Sinai,” said Patrick Theros, the former US ambassador to Qatar, in an interview with Al Jazeera.

“Egypt is building a second border wall lightly inside Egyptian territory to serve as a deterrent to the Israelis. Given Netanyahu’s desperate need to stay in power and avoid going to jail, the deterrent may not work,” he said, referring to Israeli Prime Minister Benjamin Netanyahu, whose popularity is at a record low domestically. Many analysts have argued that he needs the war to continue to avoid being removed from office. Netanyahu faces corruption cases.

“Washington’s irrational refusal to stop him may encourage Netanyahu to extend the fighting into Sinai, even if it ends the peace treaty with Egypt,” Theros said.

Last month, US Treasury Secretary Janet Yellen met with the Egyptian Finance Minister Mohamed Maait in Washington to pledge US support for the Egyptian economy and reforms.

At the same time, there were discussions about augmenting Egypt’s $3bn loan with the International Monetary Fund (IMF) to help it cope with the war in Gaza and the Red Sea security crisis. The main elements of the economic reform package include the Egyptian governmentselling stakesin dozens of state-owned enterprises,subsidy reductions, moving towards a flexible exchange rate, and making the military’s role in the national economy more transparent.

Yet, analysts caution, the war in Gaza and the Red Sea security crisis coming in the aftermath of the geopolitical shocks caused by Russia’s invasion of Ukraine two years ago will probably make Egyptian officials more reluctant to implement some economic reforms.

In an interview with Al Jazeera, Ryan Bohl, a Middle East and North African analyst at the risk intelligence company RANE, said the IMF would need to be considerate of the multiple pressures facing Egyptian policymakers when making demands of them.",https://www.aljazeera.com/news/2024/2/24/how-israels-war-on-gaza-is-bleeding-egypts-economy,NEGATIVE,0.8729037046432495
Gaza Isreal War,Israel calling up tens of thousands of reservists to expand war on Gaza,"The Israeli military will call up tens of thousands of reservists to expand the country’s assault on the besieged Gaza Strip, army chief Eyal Zamir says.

He made the announcement on Sunday after Israeli Prime Minister Benjamin Netanyahu promised to continue the war despite growing calls from inside Israel for a deal that would bring home Israeli captives held in Gaza and end the war, which has killed more than 52,000 Palestinians.

“This week, we are sending tens of thousands of draft orders to our reserve personnel to intensify and expand our action in Gaza. We are increasing the pressure to return our people [held captive in Gaza] and defeat Hamas,” Zamir said, adding that the Israeli military would “operate in additional areas and destroy all of [Hamas’s] infrastructure above and below ground”.

The military chief made the announcement during a visit to the Atlit naval base on Israel’s northern Mediterranean coast.

The announcement came before a Netanyahu-chaired security cabinet meeting to discuss an expansion of the war in Gaza, which began in October 2023 and has decimated the Palestinian enclave.

A growing movement within Israel has called for an end to the war, and an increasing number of reservists are ignoring call-ups.

Two government officials told the Reuters news agency that the cabinet would also discuss the possible resumption of aid to Gaza as humanitarian groups warn of increased starvation in the territory since Israel imposed a total blockade on March 2.

Israel continues to face widespread global outrage over the conduct of its war in Gaza, which has shattered the territory’s infrastructure as well as its healthcare system and displaced the vast majority of its 2.3 million residents at least once since the war began.

Far-right Israeli National Security MinisterItamar Ben-Gvir, in an interview with Israeli Army Radio, said he wanted to see a “powerful” expansion of the war but did not disclose details as to what new plans might entail.

“We need to increase the intensity and continue until we achieve total victory. We must win a total victory,” he said. He demanded that Israel bomb “the food and electricity supplies” in Gaza.

Leading humanitarian groups, including the Red Cross, have warned that the humanitarian response in Gaza is on the verge of “total collapse” and Palestinians face a “daily struggle to survive” amid bombardment and the crippling blockade.

United Nations agencies have said truck convoys carrying aid are building up at the border and have not been allowed into the enclave, where a famine is looming.

Israeli officials claim an expanded military offensive would pressure Hamas into releasing the 59 remaining captives, but critics argue it further endangers their lives. Israel ending the fragile ceasefire, which saw Palestinian prisoners exchanged for Israeli captives, on March 18 has not led to any more releases.

The reserve call-ups are going out as Netanyahupromised to respondto Yemen’s Houthis after the rebels fired a missile that struck a road at Israel’s Ben Gurion International Airport, wounding six people and prompting several major airlines to suspend flights.

Netanyahu said the response will take place “at a time and place of our choosing”.

The Houthis have said their fighters carried out the assault “in support of the oppressed Palestinian people” and to counter Israel’s “crime of genocide” in Gaza.",https://www.aljazeera.com/news/2025/5/4/israel-calls-up-thousands-of-reservists-to-expand-war-on-gaza,NEGATIVE,0.7852980494499207
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 178","Here’s how things stand on Monday,April 1, 2024:

Today active-duty Air Force Senior Airman Larry Hebert will begin a hunger strike to highlight the plight of the starving children of Gaza.pic.twitter.com/qRyVwBtsWS

— Veterans For Peace (@VFPNational)March 31, 2024

",https://www.aljazeera.com/news/2024/4/1/israels-war-on-gaza-list-of-key-events-day-178,POSITIVE,0.7062478065490723
Gaza Isreal War,"Is­rael’s war on Gaza: List of key events, day 168","Here’s how things stand on Friday,March 22, 2024:",https://www.aljazeera.com/news/2024/3/22/israels-war-on-gaza-list-of-key-events-day-168,NEGATIVE,0.8241134285926819
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 118","Here’s how things stand on Thursday,February 1, 2024:











",https://www.aljazeera.com/news/2024/2/1/israels-war-on-gaza-list-of-key-events-day-118,NEGATIVE,0.8912928104400635
Gaza Isreal War,Updates: Israeli forces kill many in attacks on tent camps in Gaza,nan,https://www.aljazeera.com/news/liveblog/2025/4/21/live-israel-kills-32-in-gaza-2-in-lebanon-us-bombs-yemen-killing-12,POSITIVE,0.9541465044021606
